CHANNEL,ID,SALES,RETURNS,PROFIT
catalog channel,catalog_pageAAAAAAAABKEAAAAA,0.00,1105410.19,-622749.83
catalog channel,catalog_pageAAAAAAAABKFAAAAA,0.00,865291.96,-508445.74
catalog channel,catalog_pageAAAAAAAABKGAAAAA,0.00,951238.21,-533942.98
catalog channel,catalog_pageAAAAAAAABKHAAAAA,0.00,691691.50,-438483.92
catalog channel,catalog_pageAAAAAAAABKIAAAAA,0.00,699646.66,-396724.83
catalog channel,catalog_pageAAAAAAAABKJAAAAA,0.00,374402.93,-204034.70
catalog channel,catalog_pageAAAAAAAABKKAAAAA,265715531.91,78248.36,-26155348.98
catalog channel,catalog_pageAAAAAAAABLAAAAAA,0.00,13377736.40,-7720877.20
catalog channel,catalog_pageAAAAAAAABLBAAAAA,535070845.13,4519034.83,-54772874.55
catalog channel,catalog_pageAAAAAAAABLCAAAAA,533277464.81,4739409.04,-55883109.18
catalog channel,catalog_pageAAAAAAAABLDAAAAA,268263293.24,1501353.48,-25824564.90
catalog channel,catalog_pageAAAAAAAABLEAAAAA,0.00,1023595.65,-608825.94
catalog channel,catalog_pageAAAAAAAABLFAAAAA,0.00,1080665.82,-645380.47
catalog channel,catalog_pageAAAAAAAABLGAAAAA,0.00,986685.42,-550209.05
catalog channel,catalog_pageAAAAAAAABLHAAAAA,0.00,702824.48,-411293.08
catalog channel,catalog_pageAAAAAAAABLIAAAAA,0.00,460528.92,-252908.70
catalog channel,catalog_pageAAAAAAAABLJAAAAA,0.00,305348.70,-185642.48
catalog channel,catalog_pageAAAAAAAABLKAAAAA,265349257.26,65888.97,-26042321.24
catalog channel,catalog_pageAAAAAAAABMAAAAAA,0.00,13034743.50,-7603393.59
catalog channel,catalog_pageAAAAAAAABMBAAAAA,530161524.48,4858587.09,-55266603.28
catalog channel,catalog_pageAAAAAAAABMCAAAAA,531173991.04,4448247.38,-55335430.59
catalog channel,catalog_pageAAAAAAAABMDAAAAA,266976255.69,1503347.78,-27957850.20
catalog channel,catalog_pageAAAAAAAABMEAAAAA,0.00,963386.38,-574567.92
catalog channel,catalog_pageAAAAAAAABMFAAAAA,0.00,1034242.84,-588900.09
catalog channel,catalog_pageAAAAAAAABMGAAAAA,0.00,1066873.47,-578326.41
catalog channel,catalog_pageAAAAAAAABMHAAAAA,0.00,626080.71,-371898.11
catalog channel,catalog_pageAAAAAAAABMIAAAAA,0.00,330456.29,-193386.04
catalog channel,catalog_pageAAAAAAAABMJAAAAA,0.00,299338.51,-183199.46
catalog channel,catalog_pageAAAAAAAABMKAAAAA,264851730.68,124923.47,-27254850.18
catalog channel,catalog_pageAAAAAAAABNAAAAAA,0.00,13338644.62,-7687454.57
catalog channel,catalog_pageAAAAAAAABNBAAAAA,531388875.28,4543821.29,-54174989.44
catalog channel,catalog_pageAAAAAAAABNCAAAAA,533487187.94,4531831.67,-54386743.61
catalog channel,catalog_pageAAAAAAAABNDAAAAA,267631507.72,1492525.49,-27556233.25
catalog channel,catalog_pageAAAAAAAABNEAAAAA,0.00,1026985.94,-611100.56
catalog channel,catalog_pageAAAAAAAABNFAAAAA,0.00,1013276.53,-587555.48
catalog channel,catalog_pageAAAAAAAABNGAAAAA,0.00,919983.81,-538163.31
catalog channel,catalog_pageAAAAAAAABNHAAAAA,0.00,793401.07,-454986.45
catalog channel,catalog_pageAAAAAAAABNIAAAAA,0.00,403485.02,-234812.96
catalog channel,catalog_pageAAAAAAAABNJAAAAA,0.00,348670.34,-241403.92
catalog channel,catalog_pageAAAAAAAABNKAAAAA,264062568.30,69441.32,-27071615.70
catalog channel,catalog_pageAAAAAAAABOAAAAAA,0.00,13563511.67,-7860200.72
catalog channel,catalog_pageAAAAAAAABOBAAAAA,533516422.10,4719437.86,-55809400.75
catalog channel,catalog_pageAAAAAAAABOCAAAAA,529491776.99,4469532.82,-55828579.40
catalog channel,catalog_pageAAAAAAAABODAAAAA,266288899.35,1418553.28,-26441082.66
catalog channel,catalog_pageAAAAAAAABOEAAAAA,0.00,1015455.09,-564179.35
catalog channel,catalog_pageAAAAAAAABOFAAAAA,0.00,1008045.96,-548645.94
catalog channel,catalog_pageAAAAAAAABOGAAAAA,0.00,963062.13,-558073.69
catalog channel,catalog_pageAAAAAAAABOHAAAAA,0.00,713193.96,-393397.95
catalog channel,catalog_pageAAAAAAAABOIAAAAA,0.00,516172.68,-273647.24
catalog channel,catalog_pageAAAAAAAABOJAAAAA,0.00,342070.58,-203168.28
catalog channel,catalog_pageAAAAAAAABOKAAAAA,266820762.13,67405.36,-27525244.30
catalog channel,catalog_pageAAAAAAAABPAAAAAA,0.00,13345460.60,-7821857.27
catalog channel,catalog_pageAAAAAAAABPBAAAAA,529012603.12,4288994.18,-54696009.15
catalog channel,catalog_pageAAAAAAAABPCAAAAA,266359469.94,1595904.04,-27676208.30
catalog channel,catalog_pageAAAAAAAABPDAAAAA,264367579.95,1594400.47,-28421472.98
catalog channel,catalog_pageAAAAAAAABPEAAAAA,0.00,982471.42,-558861.10
catalog channel,catalog_pageAAAAAAAABPFAAAAA,0.00,1050357.67,-620614.22
catalog channel,catalog_pageAAAAAAAABPGAAAAA,0.00,1059846.52,-623187.09
catalog channel,catalog_pageAAAAAAAABPHAAAAA,0.00,672361.01,-412624.41
catalog channel,catalog_pageAAAAAAAABPIAAAAA,0.00,387319.80,-230733.12
catalog channel,catalog_pageAAAAAAAABPJAAAAA,0.00,306365.56,-175107.16
catalog channel,catalog_pageAAAAAAAABPKAAAAA,264126811.53,105020.95,-27024792.19
catalog channel,catalog_pageAAAAAAAACAAAAAAA,0.00,13360304.77,-7822708.75
catalog channel,catalog_pageAAAAAAAACABAAAAA,0.00,13546664.26,-7985883.88
catalog channel,catalog_pageAAAAAAAACACAAAAA,528549233.55,4487313.36,-57443983.41
catalog channel,catalog_pageAAAAAAAACADAAAAA,267751353.64,1683638.38,-26970432.17
catalog channel,catalog_pageAAAAAAAACAEAAAAA,265096923.80,1494957.57,-27829924.72
catalog channel,catalog_pageAAAAAAAACAFAAAAA,0.00,932783.13,-542592.59
catalog channel,catalog_pageAAAAAAAACAGAAAAA,0.00,1053238.10,-618339.61
catalog channel,catalog_pageAAAAAAAACAHAAAAA,0.00,1011226.49,-568209.43
catalog channel,catalog_pageAAAAAAAACAIAAAAA,0.00,612760.13,-357928.37
catalog channel,catalog_pageAAAAAAAACAJAAAAA,0.00,363656.30,-208282.85
catalog channel,catalog_pageAAAAAAAACAKAAAAA,0.00,416570.24,-229853.36
catalog channel,catalog_pageAAAAAAAACALAAAAA,264981071.19,107835.28,-26582246.94
catalog channel,catalog_pageAAAAAAAACBAAAAAA,0.00,13607134.97,-7911962.75
catalog channel,catalog_pageAAAAAAAACBBAAAAA,0.00,13093087.78,-7789807.92
catalog channel,catalog_pageAAAAAAAACBCAAAAA,534097852.88,4640946.51,-56080978.20
catalog channel,catalog_pageAAAAAAAACBDAAAAA,267056898.36,1459668.12,-28270407.00
catalog channel,catalog_pageAAAAAAAACBEAAAAA,264158106.15,1419555.47,-28116809.88
catalog channel,catalog_pageAAAAAAAACBFAAAAA,0.00,1100926.55,-615393.65
catalog channel,catalog_pageAAAAAAAACBGAAAAA,0.00,1047679.34,-608394.70
catalog channel,catalog_pageAAAAAAAACBHAAAAA,0.00,960223.72,-573739.73
catalog channel,catalog_pageAAAAAAAACBIAAAAA,0.00,704408.05,-415188.60
catalog channel,catalog_pageAAAAAAAACBJAAAAA,0.00,383718.70,-239018.73
catalog channel,catalog_pageAAAAAAAACBKAAAAA,0.00,391351.54,-256137.17
catalog channel,catalog_pageAAAAAAAACBLAAAAA,264214415.22,40800.84,-28807319.68
catalog channel,catalog_pageAAAAAAAACCAAAAAA,0.00,13774858.15,-7976395.67
catalog channel,catalog_pageAAAAAAAACCBAAAAA,0.00,12813929.72,-7432617.97
catalog channel,catalog_pageAAAAAAAACCCAAAAA,533910843.23,4549572.12,-56315877.25
catalog channel,catalog_pageAAAAAAAACCDAAAAA,263995158.63,1636407.20,-27688124.17
catalog channel,catalog_pageAAAAAAAACCEAAAAA,266750767.54,1751003.42,-27034601.78
catalog channel,catalog_pageAAAAAAAACCFAAAAA,0.00,994467.93,-598887.05
catalog channel,catalog_pageAAAAAAAACCGAAAAA,0.00,970511.09,-569461.91
catalog channel,catalog_pageAAAAAAAACCHAAAAA,0.00,986351.87,-523553.44
catalog channel,catalog_pageAAAAAAAACCIAAAAA,0.00,718719.07,-433485.59
catalog channel,catalog_pageAAAAAAAACCJAAAAA,0.00,397276.54,-237635.60
catalog channel,catalog_pageAAAAAAAACCKAAAAA,265948007.31,94554.06,-26674379.03
catalog channel,catalog_pageAAAAAAAACCLAAAAA,264174245.77,103332.22,-26097080.48
catalog channel,catalog_pageAAAAAAAACDAAAAAA,0.00,13680322.13,-7945845.23
catalog channel,catalog_pageAAAAAAAACDBAAAAA,0.00,13473793.57,-7902262.63
catalog channel,catalog_pageAAAAAAAACDCAAAAA,533784891.28,4645433.88,-54269835.21
catalog channel,catalog_pageAAAAAAAACDDAAAAA,263949537.22,1599338.27,-28446945.70
catalog channel,catalog_pageAAAAAAAACDEAAAAA,265266883.63,1580441.62,-27764760.01
catalog channel,catalog_pageAAAAAAAACDFAAAAA,0.00,968651.83,-576603.01
catalog channel,catalog_pageAAAAAAAACDGAAAAA,0.00,1063841.18,-585936.42
catalog channel,catalog_pageAAAAAAAACDHAAAAA,0.00,992399.06,-577108.88
catalog channel,catalog_pageAAAAAAAACDIAAAAA,0.00,716100.24,-374418.03
catalog channel,catalog_pageAAAAAAAACDJAAAAA,0.00,314510.50,-197220.01
catalog channel,catalog_pageAAAAAAAACDKAAAAA,265930292.20,62764.02,-26298635.56
catalog channel,catalog_pageAAAAAAAACDLAAAAA,265675614.20,40666.88,-27135960.88
catalog channel,catalog_pageAAAAAAAACEAAAAAA,0.00,13520617.11,-7840650.94
catalog channel,catalog_pageAAAAAAAACEBAAAAA,0.00,13112577.30,-7712739.70
catalog channel,catalog_pageAAAAAAAACECAAAAA,531429895.43,4604220.64,-54163374.70
catalog channel,catalog_pageAAAAAAAACEDAAAAA,265154971.68,1602330.22,-28061499.18
catalog channel,catalog_pageAAAAAAAACEEAAAAA,264167060.68,1618081.08,-28106274.53
catalog channel,catalog_pageAAAAAAAACEFAAAAA,0.00,1059697.11,-625651.80
catalog channel,catalog_pageAAAAAAAACEGAAAAA,0.00,1108054.33,-638803.05
catalog channel,catalog_pageAAAAAAAACEHAAAAA,0.00,670873.68,-384889.40
catalog channel,catalog_pageAAAAAAAACEIAAAAA,0.00,638028.76,-390728.43
catalog channel,catalog_pageAAAAAAAACEJAAAAA,0.00,373436.14,-231653.02
catalog channel,catalog_pageAAAAAAAACEKAAAAA,266686370.33,81819.59,-27004022.24
catalog channel,catalog_pageAAAAAAAACELAAAAA,262938082.76,122570.49,-27689573.84
catalog channel,catalog_pageAAAAAAAACFAAAAAA,0.00,12904098.51,-7635292.92
catalog channel,catalog_pageAAAAAAAACFBAAAAA,0.00,13213061.02,-7747327.69
catalog channel,catalog_pageAAAAAAAACFCAAAAA,529999760.42,4420617.67,-56776317.59
catalog channel,catalog_pageAAAAAAAACFDAAAAA,264570942.51,1705981.03,-27417076.44
catalog channel,catalog_pageAAAAAAAACFEAAAAA,267124441.13,1621494.62,-26772487.29
catalog channel,catalog_pageAAAAAAAACFFAAAAA,0.00,1066133.67,-655654.15
catalog channel,catalog_pageAAAAAAAACFGAAAAA,0.00,1042781.30,-597706.84
catalog channel,catalog_pageAAAAAAAACFHAAAAA,0.00,679108.81,-406629.44
catalog channel,catalog_pageAAAAAAAACFIAAAAA,0.00,708718.82,-408201.65
catalog channel,catalog_pageAAAAAAAACFJAAAAA,0.00,420803.23,-234160.47
catalog channel,catalog_pageAAAAAAAACFKAAAAA,267129131.10,75050.06,-26265973.75
catalog channel,catalog_pageAAAAAAAACFLAAAAA,265720053.18,85291.72,-25934827.02
catalog channel,catalog_pageAAAAAAAACGAAAAAA,0.00,13591242.49,-7800800.97
catalog channel,catalog_pageAAAAAAAACGBAAAAA,0.00,13668851.82,-7843961.97
catalog channel,catalog_pageAAAAAAAACGCAAAAA,531557601.76,4270968.91,-58156537.60
catalog channel,catalog_pageAAAAAAAACGDAAAAA,266896168.13,1564650.06,-27650481.23
catalog channel,catalog_pageAAAAAAAACGEAAAAA,0.00,1150863.14,-675048.40
catalog channel,catalog_pageAAAAAAAACGFAAAAA,0.00,1022060.95,-615405.33
catalog channel,catalog_pageAAAAAAAACGGAAAAA,0.00,876362.68,-513914.31
catalog channel,catalog_pageAAAAAAAACGHAAAAA,0.00,680585.30,-354764.07
catalog channel,catalog_pageAAAAAAAACGIAAAAA,0.00,544143.59,-349223.30
catalog channel,catalog_pageAAAAAAAACGJAAAAA,0.00,403867.38,-232467.27
catalog channel,catalog_pageAAAAAAAACGKAAAAA,267694230.36,65429.99,-26701301.50
catalog channel,catalog_pageAAAAAAAACGLAAAAA,266925832.57,77500.00,-26560747.73
catalog channel,catalog_pageAAAAAAAACHAAAAAA,0.00,13183537.24,-7785896.27
catalog channel,catalog_pageAAAAAAAACHBAAAAA,0.00,13540035.84,-7782540.50
catalog channel,catalog_pageAAAAAAAACHCAAAAA,531234982.42,4518434.18,-56204922.71
catalog channel,catalog_pageAAAAAAAACHDAAAAA,267258646.03,1398872.63,-27428465.84
catalog channel,catalog_pageAAAAAAAACHEAAAAA,0.00,1019724.12,-567068.43
catalog channel,catalog_pageAAAAAAAACHFAAAAA,0.00,1184680.16,-653595.74
catalog channel,catalog_pageAAAAAAAACHGAAAAA,0.00,1161882.64,-684450.71
catalog channel,catalog_pageAAAAAAAACHHAAAAA,0.00,671555.83,-371555.82
catalog channel,catalog_pageAAAAAAAACHIAAAAA,0.00,643562.99,-430281.80
catalog channel,catalog_pageAAAAAAAACHJAAAAA,0.00,340009.75,-212176.60
catalog channel,catalog_pageAAAAAAAACHKAAAAA,265414997.52,100261.76,-28182429.88
catalog channel,catalog_pageAAAAAAAACHLAAAAA,265375802.99,82698.14,-27524325.84
catalog channel,catalog_pageAAAAAAAACIAAAAAA,0.00,13183858.61,-7763355.89
catalog channel,catalog_pageAAAAAAAACIBAAAAA,531486562.78,4520985.52,-55995133.09
catalog channel,catalog_pageAAAAAAAACICAAAAA,530482246.35,4536327.29,-56663636.67
catalog channel,catalog_pageAAAAAAAACIDAAAAA,263204135.18,1545844.05,-28232987.17
catalog channel,catalog_pageAAAAAAAACIEAAAAA,0.00,1063316.79,-590241.33
catalog channel,catalog_pageAAAAAAAACIFAAAAA,0.00,882749.61,-565894.07
catalog channel,catalog_pageAAAAAAAACIGAAAAA,0.00,1008489.80,-571567.62
catalog channel,catalog_pageAAAAAAAACIHAAAAA,0.00,633234.64,-343664.54
catalog channel,catalog_pageAAAAAAAACIIAAAAA,0.00,678927.52,-400035.56
catalog channel,catalog_pageAAAAAAAACIJAAAAA,0.00,347943.20,-207811.27
catalog channel,catalog_pageAAAAAAAACIKAAAAA,264032019.18,51811.10,-26591958.94
catalog channel,catalog_pageAAAAAAAACILAAAAA,264673693.04,86391.70,-26232623.42
catalog channel,catalog_pageAAAAAAAACJAAAAAA,0.00,13612420.19,-7997315.63
catalog channel,catalog_pageAAAAAAAACJBAAAAA,531628165.76,4737274.43,-57132524.44
catalog channel,catalog_pageAAAAAAAACJCAAAAA,531511069.99,4393628.59,-55618357.05
catalog channel,catalog_pageAAAAAAAACJDAAAAA,265428171.42,1571651.67,-27267145.80
catalog channel,catalog_pageAAAAAAAACJEAAAAA,0.00,1061356.83,-636166.77
catalog channel,catalog_pageAAAAAAAACJFAAAAA,0.00,1064513.04,-601768.02
catalog channel,catalog_pageAAAAAAAACJGAAAAA,0.00,943031.94,-574967.52
catalog channel,catalog_pageAAAAAAAACJHAAAAA,0.00,696914.36,-435028.77
catalog channel,catalog_pageAAAAAAAACJIAAAAA,0.00,630410.57,-363716.76
catalog channel,catalog_pageAAAAAAAACJJAAAAA,0.00,346315.41,-214303.79
catalog channel,catalog_pageAAAAAAAACJKAAAAA,266296625.48,75635.77,-26785152.91
catalog channel,catalog_pageAAAAAAAACKAAAAAA,0.00,13688324.77,-7907470.53
catalog channel,catalog_pageAAAAAAAACKBAAAAA,532269696.47,4661189.98,-56617591.63
catalog channel,catalog_pageAAAAAAAACKCAAAAA,528434221.23,4550217.70,-56947361.27
catalog channel,catalog_pageAAAAAAAACKDAAAAA,265839658.64,1555423.80,-26417762.19
catalog channel,catalog_pageAAAAAAAACKEAAAAA,0.00,988249.00,-594494.33
catalog channel,catalog_pageAAAAAAAACKFAAAAA,0.00,936575.28,-571546.65
catalog channel,catalog_pageAAAAAAAACKGAAAAA,0.00,970946.63,-576869.49
catalog channel,catalog_pageAAAAAAAACKHAAAAA,0.00,772020.06,-428115.97
catalog channel,catalog_pageAAAAAAAACKIAAAAA,0.00,688597.33,-409372.83
catalog channel,catalog_pageAAAAAAAACKJAAAAA,0.00,403737.36,-225981.12
catalog channel,catalog_pageAAAAAAAACKKAAAAA,266885484.87,113374.57,-27432052.09
catalog channel,catalog_pageAAAAAAAACLAAAAAA,0.00,13272679.50,-7771964.26
catalog channel,catalog_pageAAAAAAAACLBAAAAA,530289387.24,4680205.48,-56377357.84
catalog channel,catalog_pageAAAAAAAACLCAAAAA,533837700.82,4533920.91,-54112237.87
catalog channel,catalog_pageAAAAAAAACLDAAAAA,267504603.57,1565314.40,-26941359.71
catalog channel,catalog_pageAAAAAAAACLEAAAAA,0.00,1003762.79,-580827.09
catalog channel,catalog_pageAAAAAAAACLFAAAAA,0.00,1134728.13,-609213.32
catalog channel,catalog_pageAAAAAAAACLGAAAAA,0.00,1052928.20,-613325.12
catalog channel,catalog_pageAAAAAAAACLHAAAAA,0.00,711653.26,-414745.26
catalog channel,catalog_pageAAAAAAAACLIAAAAA,0.00,352114.69,-218044.14
catalog channel,catalog_pageAAAAAAAACLJAAAAA,0.00,380543.53,-239875.75
catalog channel,catalog_pageAAAAAAAACLKAAAAA,268180612.60,81952.28,-26288561.23
catalog channel,catalog_pageAAAAAAAACMAAAAAA,0.00,13208567.98,-7533505.85
catalog channel,catalog_pageAAAAAAAACMBAAAAA,529596302.40,4449706.17,-56526643.53
catalog channel,catalog_pageAAAAAAAACMCAAAAA,531773082.41,4467686.39,-56738620.76
catalog channel,catalog_pageAAAAAAAACMDAAAAA,265136775.81,1611629.27,-28016687.01
catalog channel,catalog_pageAAAAAAAACMEAAAAA,0.00,1045109.44,-651280.32
catalog channel,catalog_pageAAAAAAAACMFAAAAA,0.00,925409.97,-534233.73
catalog channel,catalog_pageAAAAAAAACMGAAAAA,0.00,1092852.31,-652732.65
catalog channel,catalog_pageAAAAAAAACMHAAAAA,0.00,743839.16,-418139.20
catalog channel,catalog_pageAAAAAAAACMIAAAAA,0.00,372561.76,-205791.56
catalog channel,catalog_pageAAAAAAAACMJAAAAA,0.00,448524.02,-267683.20
catalog channel,catalog_pageAAAAAAAACMKAAAAA,267074353.57,87093.92,-25455908.80
catalog channel,catalog_pageAAAAAAAACNAAAAAA,0.00,13649616.71,-7957710.76
catalog channel,catalog_pageAAAAAAAACNBAAAAA,530249828.27,4670094.09,-55274976.85
catalog channel,catalog_pageAAAAAAAACNCAAAAA,532096018.22,4447837.83,-56505491.75
catalog channel,catalog_pageAAAAAAAACNDAAAAA,267246685.48,1526235.30,-26519867.68
catalog channel,catalog_pageAAAAAAAACNEAAAAA,0.00,1013025.45,-591750.20
catalog channel,catalog_pageAAAAAAAACNFAAAAA,0.00,913141.42,-544461.36
catalog channel,catalog_pageAAAAAAAACNGAAAAA,0.00,1053042.79,-596690.03
catalog channel,catalog_pageAAAAAAAACNHAAAAA,0.00,737428.14,-406496.85
catalog channel,catalog_pageAAAAAAAACNIAAAAA,0.00,401231.46,-245648.88
catalog channel,catalog_pageAAAAAAAACNJAAAAA,0.00,393026.15,-220782.44
catalog channel,catalog_pageAAAAAAAACNKAAAAA,266860324.17,66073.78,-27439033.47
catalog channel,catalog_pageAAAAAAAACOAAAAAA,0.00,13415001.11,-7830148.40
catalog channel,catalog_pageAAAAAAAACOBAAAAA,531699625.41,4437740.60,-55357187.75
catalog channel,catalog_pageAAAAAAAACOCAAAAA,530513196.95,4412698.53,-57044891.45
catalog channel,catalog_pageAAAAAAAACODAAAAA,265046639.33,1551697.88,-27707354.33
catalog channel,catalog_pageAAAAAAAACOEAAAAA,0.00,938840.94,-531527.57
catalog channel,catalog_pageAAAAAAAACOFAAAAA,0.00,1009192.10,-555102.78
catalog channel,catalog_pageAAAAAAAACOGAAAAA,0.00,946854.66,-569346.83
catalog channel,catalog_pageAAAAAAAACOHAAAAA,0.00,654506.25,-418482.99
catalog channel,catalog_pageAAAAAAAACOIAAAAA,0.00,379304.70,-236774.69
catalog channel,catalog_pageAAAAAAAACOJAAAAA,0.00,398280.55,-245079.12
catalog channel,catalog_pageAAAAAAAACOKAAAAA,266610553.33,69532.82,-26982414.34
catalog channel,catalog_pageAAAAAAAACPAAAAAA,0.00,13693724.63,-7974086.13
catalog channel,catalog_pageAAAAAAAACPBAAAAA,531563042.77,4536372.95,-56678442.99
catalog channel,catalog_pageAAAAAAAACPCAAAAA,265389442.84,1574401.29,-27534278.83
catalog channel,catalog_pageAAAAAAAACPDAAAAA,263979191.73,1468624.23,-27383429.75
catalog channel,catalog_pageAAAAAAAACPEAAAAA,0.00,1062678.37,-616940.04
catalog channel,catalog_pageAAAAAAAACPFAAAAA,0.00,928232.23,-554786.78
catalog channel,catalog_pageAAAAAAAACPGAAAAA,0.00,928709.98,-536594.77
catalog channel,catalog_pageAAAAAAAACPHAAAAA,0.00,632765.36,-360177.37
catalog channel,catalog_pageAAAAAAAACPIAAAAA,0.00,457001.70,-273509.77
catalog channel,catalog_pageAAAAAAAACPJAAAAA,0.00,303646.24,-200095.22
catalog channel,catalog_pageAAAAAAAACPKAAAAA,268124189.83,97264.86,-26205929.95
catalog channel,catalog_pageAAAAAAAADAAAAAAA,0.00,13147840.56,-7795324.95
catalog channel,catalog_pageAAAAAAAADABAAAAA,0.00,13695587.35,-8053038.03
catalog channel,catalog_pageAAAAAAAADACAAAAA,535242699.58,4280879.39,-54413223.41
catalog channel,catalog_pageAAAAAAAADADAAAAA,263312833.09,1537776.99,-27199304.20
catalog channel,catalog_pageAAAAAAAADAEAAAAA,266518155.28,1549533.62,-28336844.16
catalog channel,catalog_pageAAAAAAAADAFAAAAA,0.00,945800.36,-547556.68
catalog channel,catalog_pageAAAAAAAADAGAAAAA,0.00,989142.46,-569479.94
catalog channel,catalog_pageAAAAAAAADAHAAAAA,0.00,1017838.61,-567462.16
catalog channel,catalog_pageAAAAAAAADAIAAAAA,0.00,667107.26,-394227.46
catalog channel,catalog_pageAAAAAAAADAJAAAAA,0.00,352692.02,-194022.51
catalog channel,catalog_pageAAAAAAAADAKAAAAA,0.00,350256.23,-207069.04
catalog channel,catalog_pageAAAAAAAADALAAAAA,264977752.53,45471.52,-27083424.74
catalog channel,catalog_pageAAAAAAAADBAAAAAA,0.00,13345402.66,-7613870.39
catalog channel,catalog_pageAAAAAAAADBBAAAAA,0.00,13415102.78,-7769869.12
catalog channel,catalog_pageAAAAAAAADBCAAAAA,531475357.99,4594662.97,-57584887.80
catalog channel,catalog_pageAAAAAAAADBDAAAAA,262093643.60,1521716.24,-29101593.86
catalog channel,catalog_pageAAAAAAAADBEAAAAA,266136859.92,1709892.19,-26908941.14
catalog channel,catalog_pageAAAAAAAADBFAAAAA,0.00,953085.11,-572419.25
catalog channel,catalog_pageAAAAAAAADBGAAAAA,0.00,831991.05,-522799.12
catalog channel,catalog_pageAAAAAAAADBHAAAAA,0.00,918084.63,-527380.76
catalog channel,catalog_pageAAAAAAAADBIAAAAA,0.00,679154.21,-382477.26
catalog channel,catalog_pageAAAAAAAADBJAAAAA,0.00,381482.76,-198582.20
catalog channel,catalog_pageAAAAAAAADBKAAAAA,0.00,327399.86,-200914.05
catalog channel,catalog_pageAAAAAAAADBLAAAAA,268113808.97,92922.46,-25781474.40
catalog channel,catalog_pageAAAAAAAADCAAAAAA,0.00,13155083.19,-7659076.43
catalog channel,catalog_pageAAAAAAAADCBAAAAA,0.00,13594350.20,-7872434.30
catalog channel,catalog_pageAAAAAAAADCCAAAAA,529511085.97,4598551.12,-57471703.48
catalog channel,catalog_pageAAAAAAAADCDAAAAA,265852025.66,1703696.23,-29168132.53
catalog channel,catalog_pageAAAAAAAADCEAAAAA,265150804.36,1486077.25,-28212004.22
catalog channel,catalog_pageAAAAAAAADCFAAAAA,0.00,881324.80,-521031.96
catalog channel,catalog_pageAAAAAAAADCGAAAAA,0.00,918026.09,-534091.61
catalog channel,catalog_pageAAAAAAAADCHAAAAA,0.00,875428.41,-510317.37
catalog channel,catalog_pageAAAAAAAADCIAAAAA,0.00,672281.81,-405028.47
catalog channel,catalog_pageAAAAAAAADCJAAAAA,0.00,367795.79,-204319.36
catalog channel,catalog_pageAAAAAAAADCKAAAAA,265910907.41,83618.40,-26725807.67
catalog channel,catalog_pageAAAAAAAADCLAAAAA,267690532.40,96346.96,-27105312.61
catalog channel,catalog_pageAAAAAAAADDAAAAAA,0.00,13549405.03,-7793308.93
catalog channel,catalog_pageAAAAAAAADDBAAAAA,0.00,13536152.89,-7770267.18
catalog channel,catalog_pageAAAAAAAADDCAAAAA,532628314.41,4560207.83,-56784966.28
catalog channel,catalog_pageAAAAAAAADDDAAAAA,264886095.11,1565847.91,-27343915.19
catalog channel,catalog_pageAAAAAAAADDEAAAAA,265357502.71,1625149.90,-27573632.51
catalog channel,catalog_pageAAAAAAAADDFAAAAA,0.00,1087574.97,-590056.33
